"","site","site_code","date","sampling_cluster","sampling_cluster_median_date","sampling_group_month","sampling_group_year","accession_update","sample_id","ct_hev","Nml_hev","preservative","bff_present_update","nbff_over_sheet","nnonbff_over_sheet"
"4787","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","46",0,NA,"AVL","bff_not_present",0,3
"4788","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","47",0,NA,"AVL","bff_not_present",0,4
"4789","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","48",30,28430.82557,"AVL","bff_not_present",0,1
"4790","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","49",0,NA,"AVL","bff_not_present",0,2
"4791","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","5",0,NA,"AVL","bff_present",6,0
"4792","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","50",0,NA,"AVL","bff_present",1,0
"4793","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","51",0,NA,"AVL","bff_present",2,0
"4794","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","52",0,NA,"AVL","bff_not_present",0,3
"4795","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","53",0,NA,"AVL","bff_not_present",0,0
"4796","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","54",0,NA,"AVL","bff_present",3,0
"4797","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","55",0,NA,"AVL","bff_present",7,0
"4798","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","56",0,NA,"AVL","bff_present",2,0
"4799","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","57",0,NA,"AVL","bff_present",1,0
"4800","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","58",0,NA,"AVL","bff_not_present",0,0
"4801","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","59",0,NA,"AVL","bff_present",2,0
"4802","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","6",35,1296.550601,"AVL","bff_present",8,0
"4803","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","60",0,NA,"AVL","bff_present",3,0
"4804","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","61",0,NA,"AVL","bff_not_present",0,0
"4805","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","62",0,NA,"AVL","bff_present",NA,NA
"4806","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","63",34,2404.304509,"AVL","bff_present",6,0
"4807","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","64",0,NA,"AVL","bff_present",5,0
"4808","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","7",0,NA,"AVL","bff_present",4,0
"4809","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","8",0,NA,"AVL","bff_present",4,0
"4810","Clunes","CLU","2018-08-30",16,2018-08-30,"Aug","2018","ARCLU008","9",0,NA,"AVL","bff_present",4,0
"4811","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","1",0,NA,"AVL","bff_not_present",0,6
"4812","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","10",0,NA,"AVL","bff_present",2,0
"4813","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","11",0,NA,"AVL","bff_present",2,0
"4814","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","12",0,NA,"AVL","bff_present",5,0
"4815","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","13",0,NA,"AVL","bff_present",1,0
"4816","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","14",0,NA,"AVL","bff_present",1,0
"4817","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","15",0,NA,"AVL","bff_present",1,0
"4818","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","16",0,NA,"AVL","bff_present",3,0
"4819","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","17",0,NA,"AVL","bff_present",5,0
"4820","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","18",0,NA,"AVL","bff_present",1,0
"4821","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","19",0,NA,"AVL","bff_present",1,0
"4822","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","2",0,NA,"AVL","bff_not_present",0,3
"4823","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","20",35,1296.550601,"AVL","bff_present",2,0
"4824","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","21",0,NA,"AVL","bff_present",1,1
"4825","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","22",0,NA,"AVL","bff_not_present",0,1
"4826","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","23",0,NA,"AVL","bff_not_present",0,1
"4827","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","24",0,NA,"AVL","bff_not_present",0,1
"4828","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","25",0,NA,"AVL","bff_not_present",0,0
"4829","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","26",0,NA,"AVL",NA,NA,NA
"4830","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","27",0,NA,"AVL","bff_present",2,0
"4831","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","28",0,NA,"AVL","bff_not_present",0,2
"4832","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","29",0,NA,"AVL","bff_present",2,2
"4833","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","3",32,8267.790642,"AVL","bff_present",3,2
"4834","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","30",0,NA,"AVL","bff_present",1,0
"4835","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","31",0,NA,"AVL","bff_present",3,0
"4836","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","32",0,NA,"AVL","bff_present",1,0
"4837","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","33",0,NA,"AVL","bff_not_present",0,1
"4838","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","34",0,NA,"AVL","bff_not_present",0,2
"4839","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","35",0,NA,"AVL","bff_not_present",0,2
"4840","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","36",0,NA,"AVL","bff_not_present",0,3
"4841","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","37",0,NA,"AVL","bff_present",1,0
"4842","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","4",0,NA,"AVL","bff_present",2,0
"4843","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","5",0,NA,"AVL","bff_present",3,0
"4844","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","6",0,NA,"AVL","bff_present",2,0
"4845","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","7",0,NA,"AVL","bff_not_present",0,0
"4846","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","8",0,NA,"AVL","bff_present",2,1
"4847","Clunes","CLU","2018-10-10",18,2018-10-10,"Oct","2018","ARCLU009","9",0,NA,"AVL","bff_present",3,0
"4848","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","1",0,NA,"AVL","bff_not_present",0,3
"4849","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","11",0,NA,"AVL","bff_present",4,0
"4850","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","12",0,NA,"AVL","bff_not_present",0,9
"4851","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","13",0,NA,"AVL","bff_not_present",0,6
"4852","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","14",0,NA,"AVL","bff_not_present",0,2
"4853","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","15",0,NA,"AVL","bff_present",4,4
"4854","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","17",0,NA,"AVL","bff_not_present",0,3
"4855","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","18",36,699.1807631,"AVL","bff_present",2,0
"4856","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","19",0,NA,"AVL","bff_present",4,0
"4857","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","2",0,NA,"AVL","bff_not_present",0,3
"4858","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","20",0,NA,"AVL","bff_not_present",0,3
"4859","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","21",0,NA,"AVL","bff_present",3,4
"4860","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","22",0,NA,"AVL","bff_not_present",0,2
"4861","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","23",0,NA,"AVL","bff_present",3,2
"4862","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","25",0,NA,"AVL","bff_present",6,0
"4863","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","26",0,NA,"AVL","bff_present",1,2
"4864","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","28",0,NA,"AVL","bff_present",1,3
"4865","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","29",0,NA,"AVL","bff_present",6,1
"4866","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","3",0,NA,"AVL","bff_not_present",0,6
"4867","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","30",0,NA,"AVL","bff_not_present",0,5
"4868","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","36",0,NA,"AVL","bff_present",2,0
"4869","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","37",0,NA,"AVL","bff_present",2,0
"4870","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","38",0,NA,"AVL","bff_present",2,0
"4871","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","4",37,377.0417746,"AVL","bff_not_present",0,7
"4872","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","41",0,NA,"AVL","bff_not_present",0,2
"4873","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","42",0,NA,"AVL","bff_present",1,1
"4874","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","43",0,NA,"AVL","bff_not_present",0,3
"4875","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","44",34,2404.304509,"AVL","bff_present",1,1
"4876","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","45",0,NA,"AVL","bff_present",2,0
"4877","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","46",0,NA,"AVL","bff_not_present",0,4
"4878","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","47",0,NA,"AVL","bff_present",2,0
"4879","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","48",0,NA,"AVL","bff_present",2,0
"4880","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","49",0,NA,"AVL","bff_present",4,0
"4881","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","50",0,NA,"AVL","bff_present",5,0
"4882","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","51",0,NA,"AVL","bff_present",1,0
"4883","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","53",0,NA,"AVL","bff_not_present",0,0
"4884","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","54",0,NA,"AVL","bff_present",1,0
"4885","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","55",0,NA,"AVL","bff_present",1,0
"4886","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","56",0,NA,"AVL","bff_present",4,0
"4887","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","57",35,1296.550601,"AVL","bff_present",2,0
"4888","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","58",0,NA,"AVL","bff_present",3,0
"4889","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","59",0,NA,"AVL","bff_present",4,0
"4890","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","6",0,NA,"AVL","bff_not_present",0,4
"4891","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","60",0,NA,"AVL","bff_present",1,0
"4892","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","61",0,NA,"AVL","bff_present",3,0
"4893","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","62",0,NA,"AVL","bff_present",1,0
"4894","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","63",0,NA,"AVL","bff_present",3,0
"4895","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","64",0,NA,"AVL","bff_present",2,0
"4896","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","7",0,NA,"AVL","bff_not_present",0,4
"4897","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","8",0,NA,"AVL","bff_not_present",0,3
"4898","Clunes","CLU","2018-11-01",19,2018-10-27,"Oct","2018","ARCLU010","9",0,NA,"AVL","bff_not_present",0,3
"4899","Redcliffe","RED","2018-07-26",15,2018-07-26,"Jul","2018","ARRED004","13",0,NA,"AVL","bff_present",14,0
"4900","Redcliffe","RED","2018-07-26",15,2018-07-26,"Jul","2018","ARRED004","23",0,NA,"AVL","bff_present",10,0
"4901","Redcliffe","RED","2018-07-26",15,2018-07-26,"Jul","2018","ARRED004","70",0,NA,"AVL","bff_not_present",0,0
"4902","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","14",37,377.0417746,"AVL","bff_present",3,0
"4903","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","15",0,NA,"AVL","bff_present",2,0
"4904","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","16",0,NA,"AVL","bff_present",6,0
"4905","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","18",0,NA,"AVL","bff_present",1,0
"4906","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","28",0,NA,"AVL","bff_present",3,0
"4907","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","35",0,NA,"AVL","bff_present",1,0
"4908","Sunnybank","SUN","2017-11-23",6,2017-11-23,"Nov","2017","ARSUN005","8",38,203.3243866,"AVL","bff_present",4,0
"4909","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","54",0,NA,"AVL","bff_present",1,0
"4910","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","55",0,NA,"AVL","bff_present",1,0
"4911","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","56",0,NA,"AVL","bff_not_present",0,3
"4912","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","57",0,NA,"AVL","bff_present",2,0
"4913","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","58",0,NA,"AVL","bff_present",2,0
"4914","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","59",0,NA,"AVL","bff_present",1,0
"4915","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","60",0,NA,"AVL","bff_present",1,0
"4916","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","61",0,NA,"AVL","bff_present",2,0
"4917","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","62",0,NA,"AVL","bff_present",1,0
"4918","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","63",0,NA,"AVL","bff_present",1,0
"4919","Sunnybank","SUN","2018-10-27",19,2018-10-27,"Oct","2018","ARSUN014","64",0,NA,"AVL","bff_present",1,0
"4920","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","10",0,NA,"AVL","bff_not_present",0,0
"4921","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","12",0,NA,"AVL","bff_present",1,0
"4922","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","13",0,NA,"AVL","bff_not_present",0,0
"4923","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","14",0,NA,"AVL","bff_not_present",0,0
"4924","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","15",0,NA,"AVL","bff_not_present",0,0
"4925","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","16",0,NA,"AVL","bff_not_present",0,0
"4926","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","17",0,NA,"AVL","bff_not_present",0,0
"4927","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","18",0,NA,"AVL","bff_not_present",0,0
"4928","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","19",37,377.0417746,"AVL","bff_not_present",0,0
"4929","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","20",0,NA,"AVL","bff_not_present",0,0
"4930","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","21",0,NA,"AVL","bff_not_present",0,0
"4931","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","22",0,NA,"AVL","bff_not_present",0,0
"4932","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","24",0,NA,"AVL","bff_not_present",0,0
"4933","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","25",35,1296.550601,"AVL","bff_not_present",0,0
"4934","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","26",0,NA,"AVL","bff_not_present",0,0
"4935","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","27",0,NA,"AVL","bff_not_present",0,0
"4936","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","28",37,377.0417746,"AVL","bff_not_present",0,0
"4937","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","29",0,NA,"AVL","bff_not_present",0,0
"4938","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","3",0,NA,"AVL","bff_present",3,0
"4939","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","30",0,NA,"AVL","bff_not_present",0,0
"4940","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","31",0,NA,"AVL","bff_present",1,0
"4941","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","32",0,NA,"AVL","bff_not_present",0,0
"4942","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","33",0,NA,"AVL","bff_not_present",0,0
"4943","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","34",0,NA,"AVL","bff_not_present",0,0
"4944","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","35",0,NA,"AVL","bff_present",2,0
"4945","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","36",0,NA,"AVL","bff_present",4,0
"4946","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","37",0,NA,"AVL","bff_not_present",0,0
"4947","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","38",0,NA,"AVL","bff_present",1,0
"4948","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","39",0,NA,"AVL","bff_not_present",0,0
"4949","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","4",0,NA,"AVL","bff_present",6,0
"4950","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","40",0,NA,"AVL","bff_not_present",0,0
"4951","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","5",0,NA,"AVL","bff_present",1,0
"4952","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","6",0,NA,"AVL","bff_present",5,0
"4953","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","7",0,NA,"AVL","bff_present",2,0
"4954","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","8",0,NA,"AVL","bff_present",5,0
"4955","Burleigh","BUR","2018-07-01",14,2018-06-29,"Jun","2018","ARBUR001","9",0,NA,"AVL","bff_present",4,0
"4956","Burleigh","BUR","2018-07-31",15,2018-07-26,"Jul","2018","ARBUR002","1",0,NA,"AVL","bff_not_present",0,0
"4957","Burleigh","BUR","2018-07-31",15,2018-07-26,"Jul","2018","ARBUR002","4",0,NA,"AVL","bff_not_present",0,0
"4958","Burleigh","BUR","2018-07-31",15,2018-07-26,"Jul","2018","ARBUR002","53",0,NA,"AVL","bff_not_present",0,0
"4959","Burleigh","BUR","2018-07-31",15,2018-07-26,"Jul","2018","ARBUR002","54",0,NA,"AVL","bff_not_present",0,0
"4960","Burleigh","BUR","2018-07-31",15,2018-07-26,"Jul","2018","ARBUR002","6",0,NA,"AVL","bff_not_present",0,0
"4961","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","13",0,NA,"AVL","bff_present",2,0
"4962","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","14",0,NA,"AVL","bff_not_present",0,0
"4963","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","15",0,NA,"AVL","bff_not_present",0,0
"4964","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","22",0,NA,"AVL","bff_not_present",0,0
"4965","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","30",0,NA,"AVL","bff_not_present",0,0
"4966","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","31",0,NA,"AVL","bff_present",2,0
"4967","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","32",0,NA,"AVL","bff_present",5,0
"4968","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","34",0,NA,"AVL","bff_not_present",0,0
"4969","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","37",0,NA,"AVL","bff_not_present",0,0
"4970","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","39",0,NA,"AVL","bff_present",1,0
"4971","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","40",0,NA,"AVL","bff_present",1,0
"4972","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","43",0,NA,"AVL","bff_not_present",0,0
"4973","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","45",0,NA,"AVL","bff_not_present",0,0
"4974","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","47",0,NA,"AVL","bff_not_present",0,0
"4975","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","48",0,NA,"AVL","bff_not_present",0,0
"4976","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","51",0,NA,"AVL","bff_not_present",0,0
"4977","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","53",0,NA,"AVL","bff_present",1,0
"4978","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","55",0,NA,"AVL","bff_not_present",0,0
"4979","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","56",0,NA,"AVL","bff_present",1,0
"4980","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","57",0,NA,"AVL",NA,NA,NA
"4981","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","58",0,NA,"AVL","bff_present",4,0
"4982","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","59",0,NA,"AVL","bff_present",NA,NA
"4983","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","60",0,NA,"AVL","bff_present",NA,NA
"4984","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","61",0,NA,"AVL","bff_present",NA,NA
"4985","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","62",0,NA,"AVL","bff_present",NA,NA
"4986","Burleigh","BUR","2018-08-31",16,2018-08-30,"Aug","2018","ARBUR003","63",0,NA,"AVL","bff_present",NA,NA
